Title,Price,Location,Erstzulassung,Kilometerstand,Leistung,Treibstoff,Getriebeart,Fahrzeugtyp,Vorbesitzer,Zustand,Antrieb,CO₂-Ausstoß,Verbrauch,Anzahl Türen,Anzahl Sitze,RestAttributes,Equipment
Audi A6 Limousine 50 TDI quattro Limousine,€ 40.990,"Erdberger Lände 34 1030 Wien, 03. Bezirk, Landstraße ",12/2018,70.700 km,286 PS (210 kW),Diesel,Automatik,Limousine,NaN,Gebrauchtwagen,Allrad,146 g/km,NaN,4,5,"{'Hubraum': '2.967 ccm', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat']"
"Audi A7 SB 3,0 TDI Sportwagen / Coupé",€ 33.500,"5020 Salzburg Salzburg Stadt, Salzburg ",04/2016,123.000 km,218 PS (160 kW),Diesel,Automatik,Sportwagen / Coupé,2,Gebrauchtwagen,Vorderrad,NaN,NaN,5,4,"{'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '04.2023', 'MwSt. ausweisbar': '', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Frontscheibenheizung', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sperrdifferential', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Teilautonomes Fahren', 'Tempomat', 'Zentralverriegelung']"
Audi A1 Sportback 25 TFSI advanced exterieur Limousine,€ 19.490,Karlauer Gürtel 20 8020 Graz Steiermark ,10/2019,20.356 km,95 PS (70 kW),Benzin,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,105 g/km,NaN,4,NaN,"{'Außenfarbe': 'Schwarz', 'Hubraum': '999 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Bordcomputer', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'LED-Scheinwerfer', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Parksensor hinten', 'Reifendrucksensor', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent']"
Audi A5 2.0 Limousine,€ 12.500,"1190 Wien, 19. Bezirk, Döbling ",09/2011,182.000 km,143 PS (105 kW),Diesel,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,NaN,NaN,5,4,"{'Außenfarbe': 'Silber', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '10.2023'}",NaN
"Audi Q7 SQ7 4,0 TDI quattro Tiptronic, Kamera, Head-Up,... SUV / Geländewagen",€ 79.990,St.Veiter Strasse 186 9020 Klagenfurt Kärnten ,4/2018,53.900 km,435 PS (320 kW),Diesel,Automatik,SUV / Geländewagen,NaN,Gebrauchtwagen,Allrad,189 g/km,"7,20 l/100km",5,5,"{'Hubraum': '3.956 ccm', 'max. Anhängelast': '0 kg', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '04.2024', 'Servicegepflegt': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportpaket', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi A4 Avant 40 TDI advanced Kombi / Family Van,€ 31.990,Karlauer Gürtel 20 8020 Graz Steiermark ,12/2019,87.559 km,190 PS (140 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Vorderrad,120 g/km,NaN,4,5,"{'Außenfarbe': 'Schwarz', 'Hubraum': '1.968 ccm', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'Aut. Heckklappe', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'LED-Scheinwerfer', 'Lichtsensor', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Tempomat']"
Audi A3 Sportback 30 TDI advanced ext. Limousine,€ 25.990,Karlauer Gürtel 20 8020 Graz Steiermark ,12/2020,49.638 km,116 PS (85 kW),Diesel,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,117 g/km,NaN,4,5,"{'Außenfarbe': 'Blau', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Bordcomputer', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'LED-Scheinwerfer', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent']"
Audi Q3 35 TFSI advanced exterieur SUV / Geländewagen,€ 34.990,Karlauer Gürtel 20 8020 Graz Steiermark ,4/2019,59.355 km,150 PS (110 kW),Benzin,Automatik,SUV / Geländewagen,NaN,Gebrauchtwagen,Vorderrad,131 g/km,NaN,4,5,"{'Außenfarbe': 'Schwarz', 'Hubraum': '1.498 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}",['Metallic-Lackierung']
Audi A5 RS5 Coupé quattro S-tronic Sportwagen / Coupé,€ 34.900,"Aderklaaer Straße 1 1210 Wien, 21. Bezirk, Floridsdorf ",2/2011,172.000 km,450 PS (331 kW),Benzin,Automatik,Sportwagen / Coupé,NaN,Gebrauchtwagen,Allrad,252 g/km,"10,80 l/100km",2,4,"{'Hubraum': '4.163 ccm', 'Zylinder': '8', 'Außenfarbe': 'Grau', 'Abgasnorm': 'EURO 5', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '2.2023', 'Servicegepflegt': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Schaltwippen', 'Schisack', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A4 Avant 1,4 TFSI Design S-tronic Kombi / Family Van",€ 23.790,Salzburgerstrasse 118 4600 Wels Oberösterreich ,4/2017,34.210 km,150 PS (110 kW),Benzin,Automatik,Kombi / Family Van,2,Gebrauchtwagen,Vorderrad,126 g/km,"5,50 l/100km",5,5,"{'Hubraum': '1.395 ccm', 'max. Anhängelast': '1.700 kg', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '04.2024', 'Garantie': '', 'Servicegepflegt': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lenkradheizung', 'Lichtsensor', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A3 Sportback 30 TDI intense Limousine,€ 30.990,Karlauer Gürtel 20 8020 Graz Steiermark ,2/2023,301 km,116 PS (85 kW),Diesel,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,116 g/km,NaN,4,5,"{'Außenfarbe': 'Schwarz', 'Hubraum': '1.968 ccm', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Radio', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Sportsitze', 'Tempomat']"
Audi e-tron 50 quattro advanced inkl. 2 Jahre Garantie SUV / Geländewagen,€ 52.490,"Pasching Point 9 4061 Pasching Linz Land, Oberösterreich ",9/2020,24.430 km,313 PS (230 kW),Elektro,Automatik,SUV / Geländewagen,NaN,Gebrauchtwagen,Allrad,NaN,NaN,5,5,"{'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Spurhalteassistent', 'Standheizung', 'Tempomat']"
"Audi Q3 2,0 TDI DPF SUV / Geländewagen",€ 14.490,"Industriestraße 15 3874 Litschau Gmünd, Niederösterreich ",9/2013,244.700 km,140 PS (103 kW),Diesel,Schaltgetriebe,SUV / Geländewagen,NaN,Gebrauchtwagen,Vorderrad,137 g/km,"5,20 l/100km",5,5,"{'Zylinder': '4', 'Außenfarbe': 'Braun', 'Hubraum': '1.968 ccm', 'Abgasnorm': 'EURO 5', 'max. Anhängelast': '1.800 kg', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '9.2023'}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'ISOFIX', 'Klimaanlage', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Nebelscheinwerfer', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Zentralverriegelung']"
Audi A4 B6 1.9 tdi PD 131 PS Limousine,€ 4.200,"1170 Wien, 17. Bezirk, Hernals ",10/2003,211.700 km,131 PS (96 kW),Diesel,Automatik,Limousine,NaN,Gebrauchtwagen,Vorderrad,NaN,NaN,5,5,"{'Außenfarbe': 'Grün', 'Metallic\xadlackierung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '10.2023', 'Servicegepflegt': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bordcomputer', 'CD Player', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Frontscheibenheizung', 'Klimaanlage', 'Klimaautomatik', 'Komfortfahrwerk', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Mittelarmlehne', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A6 40 TDI quattro sport S-tronic Limousine,€ 31.600,Linz 4020 Linz Oberösterreich ,06/2019,161.000 km,204 PS (150 kW),Hybrid Elektro/Diesel,Automatik,Limousine,1,Gebrauchtwagen,Allrad,NaN,NaN,4,5,"{'Zylinder': '4', 'Außenfarbe': 'Schwarz', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '06.2023', 'Servicegepflegt': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Schisack', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Teilautonomes Fahren', 'Tempomat', 'Zentralverriegelung']"
Audi A1 1.0 TFSI intro Limousine,€ 11.990,Kärntner Straße 20 8020 Graz Steiermark ,5/2017,90.473 km,95 PS (70 kW),Benzin,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,97 g/km,NaN,2,4,"{'Außenfarbe': 'Schwarz', 'Hubraum': '999 ccm', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'elektr. Fensterheber', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Mittelarmlehne', 'Nebelscheinwerfer', 'Reifendrucksensor', 'Sperrdifferential', 'Stabilitätsprogramme (ESP)', 'Zentralverriegelung']"
Audi A5 RS 5 quattro Sportwagen / Coupé,€ 71.990,Kärntner Straße 20 8020 Graz Steiermark ,3/2018,39.876 km,450 PS (331 kW),Benzin,Automatik,Sportwagen / Coupé,NaN,Gebrauchtwagen,Allrad,NaN,NaN,2,4,"{'Außenfarbe': 'Weiß', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Rückfahrkamera', 'Servolenkung', 'Sitzheizung', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
"Audi A4 2,0 TDI Sport Limousine",€ 19.990,"3322 Viehdorf Amstetten, Niederösterreich ",07/2016,66.000 km,122 PS (90 kW),Diesel,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,103 g/km,4 l/100km,4,5,"{'Zylinder': '4', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '07.2023', 'Servicegepflegt': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A6 Avant 40 TDI quattro Kombi / Family Van,€ 69.990,Kärntner Straße 20 8020 Graz Steiermark ,6/2022,22.826 km,204 PS (150 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Allrad,151 g/km,NaN,4,5,"{'Hubraum': '1.968 ccm', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Aut. Heckklappe', 'Beifahrerairbags', 'Dachreling', 'elektr. Spiegel', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Tempomat']"
Audi A4 Avant 40 TDI quattro S line Kombi / Family Van,€ 64.990,Kärntner Straße 20 8020 Graz Steiermark ,8/2022,10.858 km,204 PS (150 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Allrad,156 g/km,NaN,4,5,"{'Hubraum': '1.968 ccm', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'Aut. Heckklappe', 'Beifahrerairbags', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi e-tron S Sportback 370 kW Limousine,€ 97.990,Kärntner Straße 20 8020 Graz Steiermark ,6/2022,20.950 km,307 PS (226 kW),Elektro,Automatik,Limousine,NaN,Gebrauchtwagen,Allrad,NaN,NaN,4,5,"{'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'Aut. Heckklappe', 'Beifahrerairbags', 'Dachreling', 'elektr. Sitze', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Standheizung', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
"Audi A3 SB 1,2 TFSI Select Limousine",€ 12.890,"Wiesmühl 40 3282 St. Georgen an der Leys Scheibbs, Niederösterreich ",1/2013,56.864 km,105 PS (77 kW),Benzin,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,127 g/km,"5,50 l/100km",5,5,"{'Hubraum': '1.197 ccm', 'max. Anhängelast': '1.500 kg', 'Zylinder': '4', 'Außenfarbe': 'Grau', 'Abgasnorm': 'EURO 5', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '01.2024', 'Servicegepflegt': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'CD Player', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Klimaanlage', 'Kopfairbags', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Mittelarmlehne', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Zentralverriegelung']"
"Audi A5 SB 3,0 TDI quattro sport tiptronic * Service neu * Pickerl neu * gute Grundausstattung* Limousine",€ 33.990,"Brünnerstraße 362 1210 Wien, 21. Bezirk, Floridsdorf ",12/2017,112.000 km,286 PS (210 kW),Diesel,Automatik,Limousine,1,Gebrauchtwagen,Allrad,147 g/km,"5,40 l/100km",5,5,"{'Hubraum': '2.967 ccm', 'Zylinder': '6', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '12.2023', 'Garantie': '', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Frontscheibenheizung', 'Handy induktiv laden', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
